公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
6844,諾貝兒寶貝股份有限公司,諾貝兒,生技醫療業,－,高雄市三民區大昌二路87號,16115725,張振興,許王伸,許耀鴻,副總經理,朱傑瑜,07-7356888,86/10/08,113/03/08,新台幣                 10.0000元,"380,324,400","38,032,440","5,000,000",0,個別,每年,董事會,台新綜合證券股份有限公司,02-25048125,台北市中山區建國北路一段96號B1,安侯建業聯合會計師事務所,許振隆,高鈺倫,NORBEL,"NO.87, TACHANG 2ND RD.,KAOHSIUNG TAIWAN R.O.C.",07-7356777,norbel@norbelbaby.com.tw,https://www.norbelbaby.com.tw,許耀鴻,副總經理,07-7356888,hsu@norbelbaby.com.tw,無
6846,綠茵生技股份有限公司,綠茵,食品工業,－,台中市大雅區科雅路43號5樓,54059626,吳嘉峰,徐榜奎,曾秋雪,財會部協理,李俊毅,04-22382867,101/07/18,112/05/15,新台幣                 10.0000元,"268,639,000","26,863,900",0,0,合併,每年,董事會,福邦證券股份有限公司,02-23711658,台北市忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,莊碧玉,簡明彥,GREENYN,"5F., No. 43, Keya Rd., Daya Dist.,Taichung City 428 , Taiwan (R.O.C.)",04-22389677,public@greenyn.com.tw,http://greenynbio.com,曾秋雪,財會部協理,04-22382867,public@greenyn.com.tw,http://greenynbio.com/page.php?menu_id=5
6855,數泓科技股份有限公司,數泓科,其他電子業,－,臺中市潭子區北環路15-1號,28345862,游祥鎮,李明華,李明華,總經理,陳琪玲,(04)25320382,95/06/26,111/10/06,新台幣                 10.0000元,"211,361,050","21,136,105",0,0,個別,每年,董事會,台新綜合證券(股)公司股務代理部,(02)25048125,臺北市中山區建國北路一段96號B1F,安永聯合會計師事務所,涂清淵,羅文振,Eclatorq,"NO.15-1, Beihuan Rd.(T.T.I.P.),Tanzi DistrictTaichung , R.O.C",(04)25320381,eclatorq@eclatorq.com,http://www.eclatorq.com,李明華,總經理,(04)25320382,eclatorq@eclatorq.com,http://www.eclatorq.com
6856,鑫傳國際多媒體科技股份有限公司,鑫傳,文化創意業,－,臺中市大里區國光路一段68號,16089901,廖紫岑,王盛春,王盛春,總經理,林惠娟,04-37050011,86/08/20,112/10/27,新台幣                 10.0000元,"282,000,000","28,200,000",0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,吳麗冬,蘇定堅,ST media,"No. 68, Sec. 1, Guoguang Rd., Dali Dist.,Taichung City, Taiwan 412 R.O.C.",04-37050022,6856@st-media.com.tw,https://st-media.com.tw,林惠娟,副理,04-37050011,6856@st-media.com.tw,https://st-media.com.tw/invertor/shareholders/
6859,伯特光電股份有限公司,伯特光,光電業,－,台中市潭子區潭富路一段87巷35號,70848654,陳柏輯,陳柏輯,陳永軒,財務長,林雅雯,(04)2535-8876,92/11/12,111/11/28,新台幣                 10.0000元,"391,344,000","39,134,400",0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,謝建新,翁博仁,BEST OPT,"No.35, Ln. 87, Sec. 1, Tanfu Rd., Tanzih Dist., Taichung City 42753, Taiwan.Taichung City, Taiwan.",(04)2535-3470,IR@best88.com.tw,https://www.best-opto.com,陳永軒,財務長,(04)2535-8067,IR@best88.com.tw,https://www.best-opto.com
6865,偉康科技股份有限公司,偉康科技,資訊服務業,－,台北市松山區南京東路五段161號4樓,16590299,連泓鈞,陳怡良,黃閔(糸秀),策略長,陳之研,(02)77015899,87/05/28,112/01/11,新台幣                 10.0000元,"145,100,000","14,510,000",0,0,個別,每年,董事會,凱基證券股份有限公司,(02)23892999,台北市中正區重慶南路一段2號5樓,安侯建業聯合會計師事務所,傅泓文,莊鈞維,WebComm,"4F., No. 161, Sec. 5, Nanjing E. Rd., Songshan Dist.,Taipei City 105409, Taiwan (R.O.C.)",(02)77020899,ir@webcomm.com.tw,https://www.webcomm.com.tw/,黃閔(糸秀),策略長,(02)77015899,ir@webcomm.com.tw,https://www.webcomm.com.tw/web/tw/investor/
6870,騰雲科技服務股份有限公司,騰雲,數位雲端,－,新北市汐止區新台五路一段99號11樓之11,45900358,梁基文,梁基文,侯孟廷,財務主管,張雅筑,(02)26973968,105/03/29,112/09/14,新台幣                 10.0000元,"218,000,000","21,800,000",0,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安永聯合會計師事務所,黃建澤,馬君廷,Turn Cloud,"11F-11, No. 99, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City, Taiwan (R.O.C.)",(02)26973160,press@turn2cloud.com,https://www.turn2cloud.com,張雅筑,執行副總經理特助,(02)26973968,press@turn2cloud.com,https://www.turn2cloud.com
6874,倍力資訊股份有限公司,倍力,資訊服務業,－,臺北市大安區仁愛路四段85號12樓,70435529,許金隆,許金隆,許金隆,總經理,鄭耐禎,(02)2731-6868,88/09/10,111/12/14,新台幣                 10.0000元,"220,000,000","22,000,000",0,0,個別,每年,股東會,富邦綜合證券(股)公司股務代理部,(02)2361-1300,臺北市中正區許昌街17號11樓,安侯建業聯合會計師事務所,關春修,張純怡,M-POWER,"12F, No.85, Sec.4, Ren Ai Rd., Da' an Dist.Taipei, Taiwan,R.O.C",(02)2731-3636,ir@mpinfo.com.tw,https://www.mpinfo.com.tw/,許金隆,總經理,(02)2731-6868,ir@mpinfo.com.tw,www.mpinfo.com.tw
6875,國邑藥品科技股份有限公司,國邑*,生技醫療業,－,台北市南港區三重路66號3樓之3,70516563,王建治,甘霈,甘霈,總經理,楊淑萍,(02)27827561,89/05/25,113/03/26,新台幣                  5.0000元,"586,020,020","117,204,004",0,0,合併,每年,董事會,凱基證券股份有限公司股務代理部,(02) 23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,游淑芬,顏裕芳,PBI,"3F.-3, No. 66, Sanchong Rd., Nangang Dist.,Taipei City 115602 , Taiwan (R.O.C.)",(02)27829013,ir@pharmosa.com.tw,http://www.pharmosa.com.tw,楊淑萍,財務長,(02)27827561,ir@pharmosa.com.TW,http://www.pharmosa.com.tw
6877,鏵友益科技股份有限公司,鏵友益,其他電子業,－,高雄市路竹區北嶺六路88號,24664196,杜泰源,營運長:曹如德 ; 總經理:朱俊龍,張靜宜,行政財務部經理,朱俊龍,07-6955722,103/10/02,112/06/16,新台幣                 10.0000元,"340,880,000","34,088,000","1,000,000",0,個別,每年,董事會,元大證券股份有限公司股務代理部,02-25865859,台北市大同區承德路三段210號B1樓,安侯建業聯合會計師事務所,許振隆,陳國宗,HYE,"No. 88, Beiling 6th Rd., Luzhu Dist.,Kaohsiung City 821011, Taiwan (R.O.C.)",07-6955712,hye@nk-hye.com.tw,https://www.hyetech.com.tw/,張靜宜,行政財務部經理,07-6955932,hye-ir@hye.com.tw,https://www.hyetech.com.tw/
6894,衛司特科技股份有限公司,衛司特,綠能環保,－,台中市西屯區何成里大墩19街186號12樓之1,12739475,林世民,林世民,林世民,總經理,陳柏阜,04-2328-3939,90/01/19,112/11/29,新台幣                 10.0000元,"238,000,000","23,800,000",0,0,合併,每年,董事會,兆豐證券股份有限公司,02-3393-0898,台北巿中正區忠孝東路二段95號1樓,安永聯合會計師事務所,羅文振,陳明宏,WRT,"12F.-1, No. 186, Dadun 19th St., Xitun Dist.Taichung,Taiwan",04-2328-3535,waste@recotech.com.tw,http://www.recotech.com.tw,陳柏阜,代理發言人,04-2328-3939,waste@recotech.com.tw,https://www.recotech.com.tw/zh-tw/stakeholders
6895,宏碩系統股份有限公司,宏碩系統,半導體業,－,35151 苗栗縣頭份市中正路598巷31號,80112843,趙勤孝,陳漢穎,杜玉凌,處長,李義祥,037-685793,91/12/31,112/08/22,新台幣                 10.0000元,"341,000,000","34,100,000",0,0,個別,每年,董事會,兆豐證券股份限公司,02-33930898,台北市中正區忠孝東路二段95號1樓,資誠聯合會計師事務所,林永智,葉芳婷,WPTI,"No.31, Lane 598, Zhongzheng Rd.,Toufen City, Miaoli County 35151, Taiwa",037-689487,IR@wavepower.com.tw,https://www.wavepower.com.tw,杜玉凌,處長,037-685793,IR@wavepower.com.tw,https://www.wavepower.com.tw
6899,創為精密材料股份有限公司,創為精密,光電業,－,基隆市安樂區武訓街84號,70515157,趙書華,林昇耀,温呈祥,財務部經理,靖心恒,02-2430-2666,89/05/24,113/04/08,新台幣                 10.0000元,"423,984,910","42,398,491",0,0,合併,每半會計年度,董事會,凱基證券股份有限公司股務代理部,02-23148800,台北市中正區重慶南路一段2號4樓,資誠聯合會計師事務所,潘慧玲,黃珮娟,AMT,"No.84, WuXun Street, Anle Dist., Keelung City 2040009, Taiwan, R.O.C.Keelung City 2040009, Taiwan, R.O.C.",02-2430-3255,amt1@amtouch.com.tw,https://www.amtouch.com.tw,温呈祥,財務部經理,02-2430-2666,amt1@amtouch.com.tw,無
6904,伯鑫工具股份有限公司,伯鑫,其他,－,台中市神岡區中山路893巷9-2號,55982771,趙秀月,吳傳福,吳昌旻,副總經理,黃素月,(04)2562-7786,73/04/24,112/12/05,新台幣                 10.0000元,"185,000,000","18,500,000",0,0,合併,每年,股東會,元大證券股務代理部,(02)2586-5859,台北市大同區承德路三段210號B1,資誠聯合會計師事務所,劉美蘭會計師,王玉娟會計師,PROXENE,"No. 9-2, Ln. 893, Zhongshan Rd., Shengang Dist.,Taichung City 429, Taiwan (R.O.C.)",(04)2562-8308,sp@proxene.com.tw,https://www.proxene.com.tw/,黃素月,財務經理暨代理發言人,04-25627786,sp@proxene.com.tw,https://www.proxene.com.tw/
6922,宸曜科技股份有限公司,宸曜,電腦及週邊設備業,－,新北市中和區中正路868之3號15樓,29169532,高明和,高明和,藍林忠,業務副總,石宇君,(02)2223-6182,99/07/14,112/11/09,新台幣                 10.0000元,"256,171,280","25,617,128",0,0,合併,每年,董事會,宏遠證券股份有限公司股務代理部,(02)2326-8818,台北市信義路4段236號3樓,安侯建業聯合會計師事務所,郭欣頤,寇惠植,Neousys,"15F, No.868-3, Zhongzheng Rd., Zhonghe Dist.,New Taipei City 23586, Taiwan",(02)2223-6183,IR@neousys-tech.com,https://www.neousys-tech.com/,藍林忠,業務副總,(02)2223-6182,IR@neousys-tech.com,https://www.neousys-tech.com/
6929,佑全藥品股份有限公司,佑全,生技醫療業,－,台中市西屯區台灣大道四段925號20樓之1,70741647,鄭振文,文德蘭,文德蘭,總經理,莊美芳,04-23582999,89/04/13,113/03/28,新台幣                 10.0000元,"442,700,000","44,270,000",0,0,個別,每年,股東會,元大證券股份有限公司股務代理部,02-25865859,台北市承德路三段210號地下一樓,安侯建業聯合會計師事務所,陳宗哲,韓沂璉,We Can,"20th Floor-1, No. 925, Section 4, Taiwan Avenue, Xitun DistrictTaichung,Taiwan",04-23582078,pub6929@yourchance.com.tw,http://www.yourchance.com.tw/,莊美芳,財務部經理,04-23582999,pub6929@yourchance.com.tw,http://www.yourchance.com.tw/
7402,邑錡股份有限公司,邑錡,光電業,－,台北市內湖區洲子街105及107號4樓,80538664,陳世哲,陳世哲,周裕欽,品牌行銷部經理,謝螢玉,02-87510306,92/11/06,104/12/29,新台幣                 10.0000元,"348,817,690","34,881,769",0,0,個別,每年,股東會,台新證券股務代理部,02-25048125,台北市中山區建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,邱政俊,簡明彥,Brinno,"4F.,No.105&107, Zhouzi St.,Taipei City 11493, Taiwan (R.O.C)",02-87510549,carol@brinno.com,www.brinno.com,周裕欽,品牌行銷部經理,02-87510306,gary@brinno.com,http://www.brinno.com/tw/stakeholder
7556,意德士科技股份有限公司,意德士科技,半導體業,－,台北市民生東路二段170號4樓,70381684,闕聖哲,闕聖哲,莊雅月,副總經理,周明璇,(02)25063000,88/07/15,109/10/30,新台幣                 10.0000元,"240,541,170","24,054,117",0,0,合併,每年,董事會,永豐金證券股份有限公司,(02)23816288,台北市中正區博愛路17號3樓,安侯建業聯合會計師事務所,陳蓓琪,洪士剛,YEEDEX,"4F.,No.170,Sec.2,Minsheng E.Rd.,Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",(02)25062128,info@yeedex.com.tw,www.yeedex.com.tw,周明璇,協理,(02)25063000,info@yeedex.com.tw,www.yeedex.com.tw
8024,佑華微電子股份有限公司,佑華,半導體業,－,新竹市光復路2段295號9樓之1,86806602,林振興,翁啟培,翁啟培,總經理,鄧淑美,03-5736660,81/07/28,95/09/25,新台幣                 10.0000元,"451,601,000","45,160,100",0,0,合併,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,林心彤,葉東煇,Alpha,"9F-1,295,Sec. 2,Kuang Fu RoadHsinchu, Taiwan, R.O.C",03-5736661,shareholder@ealpha.com.tw,www.ealpha.com.tw,鄧淑美,資深經理,03-5736660#399,shareholder@ealpha.com.tw,http://www.ealpha.com.tw/tw/info.asp
8027,鈦昇科技股份有限公司,鈦昇,電機機械,－,高雄市燕巢區橫山路六十一號,22101002,王明慶,張光明,林傑倫,業務技服處處長,張正彥,(07)6156600,83/10/28,104/06/09,新台幣                 10.0000元,"985,953,930","98,595,393",0,0,合併,每年,董事會,永豐金證券股份有限公司,(02)23816288,台北市中正區博愛路十七號三樓,國富浩華聯合會計師事務所,李青霖,李國銘,E&R,"61 , Heng  Shan  Road , Yen-Chau  HsiangKaohsiung  Taiwan  R.O.C",(07)6155511,spokesman_8027@enr.com.tw,www.enr.com.tw,林傑倫,業務技服處處長,07-6156600,spokesman_8027@enr.com.tw,https://www.enr.com.tw/list/ir-1580715906.htm
8032,光菱電子股份有限公司,光菱,電子通路業,－,新北市汐止區新台五路一段79號9樓之7,22626725,廖順榮,陳建龍,帥緒廷,執行副總經理,邱建明,(02)26981143,76/08/15,92/10/02,新台幣                 10.0000元,"518,103,000","51,810,300",0,0,合併,每年,董事會,元大證券股份有限公司股務代理部,(02)2586-5859,台北市大同區承德路三段210號地下一樓,勤業眾信會計師事務所,陳俊宏,黃秀椿,KORYO,"9F.-7, No.79, Sec. 1, Xintai 5th Rd.,Xizhi Dist.,New Taipei City 221,TaiwanTAIPEI,TAIWAN,R.O.C",(02)26981147,ir@koryo.com.tw,www.koryo.com.tw,邱建明,人資副理,(02)26981143,ir@koryo.com.tw,www.koryo.com.tw
8034,榮群電訊股份有限公司,榮群,通信網路業,－,新竹科學工業園區工業東九路五號３樓,86001464,王慶橖,王慶橖,黃鳳珠,協理,王藝錚,03-5788693,81/04/20,93/05/06,新台幣                 10.0000元,"628,737,250","62,873,725",0,0,合併,每年,股東會,永豐金證券股務代理部,02-23816288,台北市中正區博愛路17號3F,資誠聯合會計師事務所,江采燕,鄭雅慧,OPNET,"3F, No.5,Industry E, Rd. IX, Science-Based Industrial Park,Hsinchu, Taiwan, R.O.C.",03-5789788,ir@opnet.com.tw,www.opnet.com.tw,黃鳳珠,協理,03-5788693-500,spokesperson@opnet.com.tw,http://www.opnet.com.tw/tw/InvestorRelations.html
8038,長園科技實業股份有限公司,長園科,電子零組件業,－,(407)中部科學工業園區台中市西屯區科雅東路9號,16207745,張李琇玉,張惇杰,張惇杰,總經理,林濬涵,04-25658768,86/08/28,102/11/21,新台幣                 10.0000元,"628,741,900","62,874,190","1,300,000",0,合併,每年,股東會,元大證券股份有限公司,02-2586-5859,台北市承德路三段210號B1,資誠聯合會計師事務所,王玉娟,徐建業,CAEC,"NO.9,Keya E.Rd,Situn District, Taichung City 407.TAICHUNG, TAIWAN",04-25658368,ir@caec.com.tw,www.caec.com.tw,張惇杰,總經理,04-25658768,ir@caec.com.tw,http://www.caec.com.tw/investor.php
8040,九暘電子股份有限公司,九暘,半導體業,－,新竹市光復路2段2巷47號10樓之1,16069953,羅瑞祥,潘建華,王婉娥,處長,林靜瑩,03-5750275,86/07/19,96/04/30,新台幣                 10.0000元,"688,500,740","68,850,074",0,0,個別,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,劉倩瑜,李典易,IC+,"10F, No.47, Lane 2, Kwang-Fu RD. Sec. 2,Hsin-Chu, Taiwan, R.O.C.",03-5750475,investor@icplus.com.tw,www.icplus.com.tw,王婉娥,處長,03-5750275,investor@icplus.com.tw,www.icplus.com.tw
8042,臺灣金山電子工業股份有限公司,金山電,電子零組件業,－,新北市三重區光復路一段六十八巷十一弄一號二樓,03550210,江士勳,江慶信,陳安琪,管理部處長,蔡茂松,(02)29950535,59/03/20,93/03/22,新台幣                 10.0000元,"1,294,625,490","129,462,549",0,0,合併,每年,董事會,福邦證券股務代理部,(02)2383-6888,台北市中正區忠孝西路一路6號6樓,資誠聯合會計師事務所,涂展源,賴宗羲,CHINSAN,"2F, No. 1, Alley11, Lane 68, Sec. 1, Kwang-Fu RoadSanChung Dist.,New Taipei City Taiwan",(02)29950202,angel.chen@chinsan.com,www.chinsan.com,蔡茂松,財務長,(02)29950535#223,Mason.Tsai@chinsan.com,www.chinsan.com
8043,蜜望實企業股份有限公司,蜜望實,電子零組件業,－,台北市內湖區內湖路1段316號8樓,23310983,林訓民,許弘志,蔡素卿,財務部協理,張文文,(02)87511779,78/05/20,92/10/24,新台幣                 10.0000元,"799,071,700","79,907,170",0,0,合併,每年,董事會,凱基證券股份有限公司,2389-2999,台北市重慶南路1段2號5樓,資誠聯合會計師事務所,葉翠苗,涂展源,3H,"8F, NO .316 ,NEIHU ROAD,SEC. 1,　　TAIPEI,  TAIWAN  R. O. C.",(02)27995753,emma@threehhh.com.tw,WWW.THREEHHH.COM.TW,蔡素卿,財務部協理,8751-1779,emma@threehhh.com.tw,http://www.threehhh.com.tw/?action=case&id=33
8044,網路家庭國際資訊股份有限公司,網家,數位雲端,－,台北市敦化南路二段105號12樓,16606102,詹宏志,張瑜珊,周磊,副總,甯智倫,27000898,87/07/14,94/01/24,新台幣                 10.0000元,"1,439,529,450","143,952,945","9,376,463",0,合併,每年,董事會,台新證券股務代理部,2504-8125,台北市建國北路一段96號地下一樓,安侯建業會計師事務所,陳宜君,連淑凌,PChome online,"12F, 105, Sec. 2, Tun-Hwa S. Rd.Taipei Taiwan",2709-5021,ir@pchome.tw,www.pchome.com.tw,何海聆,投資部,02-2700-0898,ir@pchome.tw,https://corp.pchome.tw/corporate-social-responsibility/stakeholder-communication/
8047,星雲電腦股份有限公司,星雲,其他電子業,－,新北市汐止區福德二路236號4樓-1,23360202,賴金森,吳景湧,周璿璿,財會部兼管理部副總,待補,02 26946687,78/04/20,93/02/09,新台幣                 10.0000元,"416,663,430","41,666,343",0,0,合併,每年,股東會,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街17號11樓,安侯建業聯合會計師事務所,曾國禓,陳宗哲,GCC,"4F,No.236,Fu-Te 2nd Rd.,Xizhi Dist., New Taipei City 221 ,Taiwan",02 26935690,diane.chou@gcc.com.tw,http://www.gccworld.com,周璿璿,財會部兼管理部副總,分機210,diane.chou@gcc.com.tw,http://www.gccworld.com
