股票代碼,公司名稱,公司簡稱,產業類別,住址,董事長,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,簽證會計師事務所,英文簡稱,電子郵件信箱,公司網址
8068,全達國際股份有限公司,全達,電子通路業,新北市新店區中正路531-1號2樓,凃俊榮,86/05/15,93/03/25,新台幣                 10.0000元,"807,659,490","80,765,949",合併,每年,股東會,元大證券股份限公司股務代理部,安侯建業聯合會計師事務所,Chander,Jerry_Huang@chander.com.tw,http://www.chander.com.tw/
8069,元太科技工業股份有限公司,元太,光電業,新竹市科學園區力行一路3號,李政昊,81/06/16,93/03/30,新台幣                 10.0000元,"11,423,937,350","1,142,393,735",合併,每年,董事會,永豐金證券股份有限公司,勤業眾信聯合會計師事務所,EIH,ir@eink.com,www.eink.com
8071,能率網通股份有限公司,能率網通,電子零組件業,新北市汐止區康寧街169巷27號13樓之一,胡湘麒,82/06/29,92/12/29,新台幣                 10.0000元,"518,542,830","51,854,283",合併,每年,董事會,華南永昌綜合證券股份有限公司,佳明聯合會計師事務所,ABICO,paul.liu@fstdisc.com.tw,www.fstdisc.com.tw
8074,鉅橡企業股份有限公司,鉅橡,電子零組件業,台南市佳里區海澄里萊芊寮12-27號,莊煌星,85/02/01,93/01/27,新台幣                 10.0000元,"809,744,660","80,974,466",合併,每年,董事會,華南永昌綜合證券股份有限公司,勤業眾信聯合會計師事務所,AURONA,aurona@aurona.com.tw,www.aurona.com.tw
8076,伍豐科技股份有限公司,伍豐,電腦及週邊設備業,新北市汐止區新台五路一段七十五號十樓,徐明哲,84/01/17,92/12/15,新台幣                 10.0000元,"3,014,525,920","301,452,592",合併,每年,董事會,兆豐證券股份有限公司股務代理部,資誠聯合會計師事務所,FIRICH,Jane.Hung@firich.com.tw,https://www.fecpos.com/tw/
8077,洛碁實業股份有限公司,洛碁,觀光餐旅,臺北市中山區南京東路2段69號3樓,謝憲治,83/07/22,93/12/06,新台幣                 10.0000元,"219,456,690","21,945,669",個別,每年,股東會,台新綜合證券股份有限公司,馬施云大華聯合會計師事務所,GWH,greenworldhotel@gwh.global,http://www.greenworldhotels.com/
8080,印鉐事業股份有限公司,印鉐,建材營造,台北市南港區重陽路451號9樓,謝永俊,82/12/06,93/05/10,新台幣                 10.0000元,"231,638,210","23,163,821",合併,每年,股東會,福邦證券股份有限公司,馬施云大華聯合會計師事務所,OST,sales@ost.com.tw,www.ost.com.tw
8083,瑞穎股份有限公司,瑞穎,電機機械,新北市新莊區新北產業園區五權三路八號,陳柏峰,86/11/10,93/09/23,新台幣                 10.0000元,"351,331,930","35,133,193",個別,每年,股東會,元富證券股份有限公司股務代理部,安永聯合會計師事務所,TIC,info@prohawk.com.tw,www.prohawk.com.tw
8084,巨虹電子股份有限公司,巨虹,電子通路業,新北市中和區連城路258號9樓之1,唐嘉君,82/12/06,93/03/08,新台幣                 10.0000元,"695,141,490","69,514,149",合併,每年,董事會,中國信託商業銀行,霈昇聯合會計師事務所,CHIP HOPE,service@chiphope.com,www.chiphope.com
8085,福華電子股份有限公司,福華,其他電子業,台北市中山北路三段22號,洪奇昌,59/08/31,93/03/01,新台幣                 10.0000元,"1,399,830,600","139,983,060",合併,每年,股東會,福邦證券股份有限公司,安侯建業聯合會計師事務所,FD,forward@fwd.com.tw,http://www.fwd.com.tw
8086,宏捷科技股份有限公司,宏捷科,半導體業,南部科學園區台南市新市區大利一路6號,祁幼銘,87/12/30,98/06/01,新台幣                 10.0000元,"1,965,161,230","196,516,123",個別,每年,股東會,富邦綜合證券股份有限公司,安侯建業聯合會計師事務所,AWSC,e_Fin@awsc.com.tw,http://www.awsc.com.tw
8087,華鎂鑫科技股份有限公司,華鎂鑫,綠能環保,110404台北市信義區松高路1號10樓之1,林麗珍,86/08/22,93/02/25,新台幣                 10.0000元,"390,209,650","39,020,965",合併,每年,董事會,富邦綜合證券股份有限公司,安侯建業聯合會計師事務所,LEADSUN,maggie_wu@leadsun-green.com,www.leadsun-green.com
8088,品安科技股份有限公司,品安,半導體業,台北市內湖區成功路五段４６０號 9 樓,謝吳沛,83/02/01,93/02/27,新台幣                 10.0000元,"609,217,499","60,921,749",個別,每年,股東會,富邦綜合證券股份有限公司,立本台灣聯合會計師事務所,PANRAM,Nancy_Wu@panram.com.tw,www.panram.com.tw
8089,康全電訊股份有限公司,康全電訊,通信網路業,新北市三重區重新路5段609巷10號3樓之1,任冠生,79/04/07,109/09/23,新台幣                 10.0000元,"586,655,270","58,665,527",合併,每年,股東會,康和綜合證券股份有限公司,勤業眾信聯合會計師事務所,Comtrend,Spokesperson@comtrend.com,www.comtrend.com
8091,翔名科技股份有限公司,翔名,半導體業,新竹巿香山區牛埔南路221號,吳宗豐,80/12/27,93/06/24,新台幣                 10.0000元,"479,601,140","47,960,114",合併,每年,董事會,福邦證券股份有限公司,勤業眾信聯合會計師事務所,FB,info@feedback.com.tw,http://www.feedback.com.tw
8092,建暐精密科技股份有限公司,建暐,其他電子業,高雄市鳳山區鎮北里鎮北北巷20-16號,李聰林,73/06/14,93/02/02,新台幣                 10.0000元,"518,206,160","51,820,616",合併,每年,股東會,統一綜合證券(股)公司股務代理部,資誠聯合會計師事務所,CWPT,jw@chienwei.com.tw,http://www.chienwei.com
8093,保銳科技股份有限公司,保銳,電子零組件業,桃園市桃園區經國路888號2樓之1,蘇彥文,79/04/02,93/12/31,新台幣                 10.0000元,"449,459,450","44,945,945",合併,每年,股東會,統一綜合證券股務代理部,資誠聯合會計師事務所,ENERMAX,shirley_yen@enermax.com.tw,www.enermax.com.tw
8096,擎亞電子股份有限公司,擎亞,電子通路業,台北市南港區園區街3-2號13樓,李熙俊,86/11/21,93/07/15,新台幣                 10.0000元,"1,493,430,660","149,343,066",合併,每年,董事會,群益金鼎證券股份有限公司,資誠聯合會計師事務所,CoAsia,wilson_chen@coasia.com,www.coasiaelec.com
8097,常珵科技股份有限公司,常珵,通信網路業,新北市樹林區博愛街236號1樓,林銜錄,75/06/17,93/03/01,新台幣                 10.0000元,"680,644,680","68,064,468",合併,每年,董事會,福邦證券股份有限公司,日正聯合會計師事務所,ATW,ir@atwtechnology.com,www.atwtechnology.com
8099,大同世界科技股份有限公司,大世科,資訊服務業,台北市中山北路三段22號,沈柏延,89/05/05,93/03/29,新台幣                 10.0000元,"885,600,000","88,560,000",合併,每年,股東會,福邦證券股份有限公司,安侯建業聯合會計師事務所,TSTI,spokesman.tsti@etatung.com,https://www.etatung.com
8107,大億金茂股份有限公司,大億金茂,電機機械,台南市南區新樂路39號,吳俊億,87/01/05,94/11/15,新台幣                 10.0000元,"750,000,000","75,000,000",合併,每年,董事會,台新證券股務代理部,資誠聯合會計師事務所,KENMOS,www.kenmos.com,www.kenmos.com
8109,博大科技股份有限公司,博大,電子零組件業,台中市工業區22路36號,廖本崇,81/06/16,94/03/22,新台幣                 10.0000元,"821,612,360","82,161,236",合併,每年,董事會,凱基證券股份有限公司,安侯建業聯合會計師事務所,P-DUKE,Becky@pduke.com.tw,www.pduke.com
8111,立碁電子工業股份有限公司,立碁,光電業,238新北市樹林區博愛街238號,童義興,78/06/27,93/02/09,新台幣                 10.0000元,"1,091,022,230","109,102,223",合併,每年,董事會,元大證券股份有限公司股務代理部,國富浩華聯合會計師事務所,LIGITEK,coco_huang@mail.ligitek.com,http://www.ligitek.com
8121,越峰電子材料股份有限公司,越峰,電子零組件業,台北市內湖區基湖路39號8樓,吳亦圭,80/09/05,94/02/17,新台幣                 10.0000元,"2,129,937,430","212,993,743",合併,每年,股東會,本公司股務部,勤業眾信聯合會計師事務所,ACME,vickie@usig.com,https://www.acme-ferrite.com.tw
8147,正淩精密工業股份有限公司,正淩,電子零組件業,新北市汐止區康寧街169巷31號2樓,徐季麟,75/10/21,102/04/30,新台幣                 10.0000元,"336,077,570","33,607,757",合併,每年,股東會,群益金鼎證券股份有限公司,資誠聯合會計師事務所,NEXTRON,nextronics@nextron.com.tw,www.nextrongroup.com/tw
8155,博智電子股份有限公司,博智,電子零組件業,桃園市龍潭區烏林里工二路128號,張永青,84/04/26,101/12/18,新台幣                 10.0000元,"509,877,500","50,987,750",合併,每年,董事會,中國信託商業銀行股份有限公司,安侯建業聯合會計師事務所,ACCL,speaker@accl.com.tw,www.accl.com.tw
8171,天宇工業股份有限公司,天宇,綠能環保,新北市新店區民權路130巷8號5樓,吳祖璋,72/10/01,100/12/19,新台幣                 10.0000元,"773,490,250","77,349,025",合併,每年,股東會,福邦證券股份有限公司,勤業眾信聯合會計師事務所,Formosa,feii@ms4.hinet.net,http：//www.feii.com.tw
8176,智捷科技股份有限公司,智捷,通信網路業,30078新竹市科學工業園區新安路8號5樓,凡恩科技股份有限公司,84/03/10,102/06/25,新台幣                 10.0000元,"717,010,000","71,701,000",合併,每年,董事會,永豐金證券(股)公司股務代理部,安永聯合會計師事務所,ZCOM,investor@zcom.com.tw,www.zcom.com.tw
8182,加高電子股份有限公司,加高,電子零組件業,高雄市大寮區大發工業區華東路39號,楊瑞陽,65/11/22,95/05/25,新台幣                 10.0000元,"1,070,412,150","107,041,215",合併,每年,董事會,凱基證券股份有限公司股務代理部,資誠聯合會計師事務所,HELE,yun@hele.com.tw,http://www.hele.com.tw
8183,台灣精星科技股份有限公司,精星,其他電子業,新竹縣湖口鄉鳳凰村實踐路12號,焦佑衡,79/12/15,94/03/30,新台幣                 10.0000元,"1,212,510,680","121,251,068",合併,每年,股東會,台灣精星股務辦事處,勤業眾信聯合會計師事務所,ITC,hank.huang@psaitc.com,http://www.psaitc.com
8227,巨有科技股份有限公司,巨有科技,半導體業,台北市內湖路一段88號8樓,賴志賢,80/08/15,111/12/20,新台幣                 10.0000元,"373,430,000","37,343,000",個別,每年,股東會,群益金鼎證券股份有限公司,勤業眾信聯合會計師事務所,PGC,fin@pgc.com.tw,www.pgc.com.tw
8234,新漢股份有限公司,新漢,電腦及週邊設備業,新北市中和區中正路920號9樓,林茂昌,81/11/14,96/06/07,新台幣                 10.0000元,"1,412,264,720","141,226,472",合併,每年,股東會,台新證券股務代理部,資誠聯合會計師事務所,NEXCOM,nexcom_ir@nexcom.com.tw,www.nexcom.com.tw
8240,華宏新技股份有限公司,華宏,光電業,高雄市前金區中正四路235號11樓6-7室,張尊賢,62/08/09,94/06/23,新台幣                 10.0000元,"1,000,044,140","100,004,414",合併,每年,董事會,台新證券股務代理部,勤業眾信聯合會計師事務所,WAH HONG,ir@wahhong.com,https://www.wahhong.com
8255,朋程科技股份有限公司,朋程,電機機械,桃園市蘆竹區南崁路2段22號1樓,姚宕梁,87/11/17,95/04/25,新台幣                 10.0000元,"1,014,474,800","101,447,480",合併,每年,董事會,元大證券股份有限公司股務代理部,勤業眾信會計師事務所,ATC,IR@actron.com.tw,www.actron.com.tw
8277,商丞科技股份有限公司,商丞,半導體業,台北市內湖區瑞光路513巷22弄5號3樓之6,程慶中,83/05/16,93/12/27,新台幣                 10.0000元,"916,288,330","91,628,833",合併,每年,董事會,群益金鼎證券股份有限公司,國富浩華聯合會計師事務所,UNIFOSA,david@unifosa.com.tw,https://www.unifosa.com.tw
8279,生展生物科技股份有限公司,生展,生技醫療業,台南市新營區開元路154號A棟,陳威仁,88/04/28,105/09/26,新台幣                 10.0000元,"271,008,510","27,100,851",合併,每年,董事會,群益金鼎證券股務代理部,資誠聯合會計師事務所,SYNGEN,service@syngen.com.tw,http://www.syngen.com.tw
8284,三竹資訊股份有限公司,三竹,資訊服務業,台北市中山區新生北路二段39號11樓,邱宏哲,80/05/30,109/05/18,新台幣                 10.0000元,"463,420,000","46,342,000",合併,每年,股東會,兆豐證券股份有限公司,資誠聯合會計師事務所,MITAKE,IR@mitake.com.tw,https://www.mitake.com.tw/
8289,泰藝電子股份有限公司,泰藝,電子零組件業,新北市樹林區樹潭街5號,宋勝泰,89/03/23,97/04/24,新台幣                 10.0000元,"683,337,650","68,333,765",合併,每年,股東會,中國信託商業銀行代理部,勤業眾信聯合會計師事務所,Taitien,spokesperson@taitien.com.tw,www.taitien.com.tw
8291,尚茂電子材料股份有限公司,尚茂,電子零組件業,桃園市大園區濱海路二段208號,佐佐木Beji,86/12/03,100/11/29,新台幣                 10.0000元,"473,120,000","47,312,000",個別,每年,股東會,中國信託商業銀行代理部,勤業眾信聯合會計師事務所,SMT,eric.hu@shinemore.com.tw,www.shinemore.com.tw
8299,群聯電子股份有限公司,群聯,半導體業,新竹縣竹北市復興一街251號10樓之6,顏暐駩,89/11/08,93/12/06,新台幣                 10.0000元,"2,047,797,680","204,779,768",合併,每半會計年度,董事會,宏遠證券股份有限公司,安侯建業聯合會計師事務所,Phison,ir@phison.com,www.phison.com
8342,益張實業股份有限公司,益張,其他,彰化縣埤頭鄉崙腳村興工路四號,恆聚投資股份有限公司,76/05/04,106/11/23,新台幣                 10.0000元,"335,366,920","33,536,692",合併,每年,股東會,台新證券股務代理部,勤業眾信聯合會計師事務所,I  JANG,tazy@ijang.com.tw,www.ijang.com.tw
8349,恒耀國際股份有限公司,恒耀國際,鋼鐵工業,台南市東區長榮路一段203號3樓,吳榮彬,74/04/10,95/03/10,新台幣                 10.0000元,"1,613,717,030","151,371,703",合併,每年,董事會,中國信託商業銀行代理部,勤業眾信聯合會計師事務所,QST,investor_r@qst.com.tw,www.qst.com.tw
8354,冠好科技股份有限公司,冠好,其他,南投縣南投市成功三路239號,楊淇筠,81/07/02,93/04/15,新台幣                 10.0000元,"785,322,630","78,532,263",合併,每年,股東會,台新證券股務代理部,安侯建業聯合會計師事務所,KH,reply@koanhao.com.tw,http://www.koanhao.com
8358,金居開發股份有限公司,金居,電子零組件業,台北市內湖區瑞光路392號18樓,宋恭源,87/05/22,99/09/27,新台幣                 10.0000元,"2,525,880,000","252,588,000",合併,每年,股東會,中國信託商業銀行 代理部,勤業眾信聯合會計師事務所,CO-TECH,jane@co-tech.com,http://www.co-tech.com
8383,千附實業股份有限公司,千附,其他電子業,桃園市蘆竹區南崁路一段99號9樓,張瓊如,71/04/28,93/09/10,新台幣                 10.0000元,"1,137,604,820","113,760,482",合併,每年,股東會,統一綜合證券股份有限公司,勤業眾信聯合會計師事務所,ChenFull,public@chenfull.com.tw,WWW.CHENFULL.COM.TW
