公司代號,公司名稱,公司簡稱,產業類別,住址,董事長,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,簽證會計師事務所,英文簡稱,電子郵件信箱,公司網址
6902,走著瞧股份有限公司,走著瞧-創,數位雲端,臺北市大安區敦化南路2段319號6樓,鄭勝丰,101/04/12,112/07/13,新台幣                 10.0000元,"319,939,360","31,993,936",合併,每年,董事會,元大證券股份有限公司股務代理部,資誠聯合會計師事務所,Gogolook,ir@gogolook.com,www.gogolook.com
6906,現觀科技股份有限公司,現觀科,數位雲端,台北市中山區中山北路二段42號2樓,邱大剛,108/09/12,113/01/15,新台幣                 10.0000元,"335,374,000","33,537,400",合併,每年,股東會,元大證券股份有限公司股務代理部,安侯建業聯合會計師事務所,Groundhog,ir@ghtinc.com,www.ghtinc.com
6914,阜爾運通股份有限公司,阜爾運通,其他,新北市中和區中山路2段327巷10號4樓,楊文杰,1990/1/19,113/05/03,新台幣                 10.0000元,"662,260,000","66,226,000",合併,每年,董事會,元大證券股份有限公司股務代理部,勤業眾信聯合會計師事務所,PSS,IR@pss-group.com,www.pss-group.com
6916,華凌光電股份有限公司,華凌,光電業,台中市大雅區秀山里科雅路43號2樓,廖育斌,1987/6/16,112/12/05,新台幣                 10.0000元,"675,000,000","67,500,000",合併,每年,股東會,元大證券股份有限公司股務代理部,勤業眾信聯合會計師事務所,WINSTAR,finance@winstar.com.tw,https://www.winstar.com.tw
6933,艾瑪斯科技控股股份有限公司,AMAX-KY,電腦及週邊設備業,"Suite102,Cannon Place,North Sound Rd.,George Town,Cayman",倪小菁,111/01/04,112/11/08,新台幣                 10.0000元,"414,054,250","41,405,425",合併,每年,股東會,中國信託商業銀行代理部,資誠聯合會計師事務所,AMAX,Investors@amax.com,https://www.amax.tw/
6937,天虹科技股份有限公司,天虹,半導體業,新竹縣竹北市嘉政一街1號6樓,黃見駱,1991/7/17,112/12/12,新台幣                 10.0000元,"674,772,630","67,477,263",合併,每年,董事會,元大證券股份有限公司股務代理部,資誠聯合會計師事務所,Skytech,ir@Skytech.com.tw,http://www.skytech.com.tw
6949,沛爾生技醫藥股份有限公司,沛爾生醫-創,生技醫療業,臺北市內湖區新湖二路87號4樓,林成龍,106/03/30,113/03/08,新台幣                 10.0000元,"571,175,500","57,117,550",合併,每年,股東會,凱基證券股份有限公司股務代理部,資誠聯合會計師事務所,PELL BMT,pell-service@pellbmt.com,https://www.pellbmt.com
8011,台通光電股份有限公司,台通,通信網路業,新北市新莊區福慧路219號9樓,李慶煌,1970/12/21,100/09/19,新台幣                 10.0000元,"1,709,218,910","170,921,891",合併,每年,股東會,富邦綜合證券(股)公 司,勤業眾信聯合會計師事務所,TTCC,fnc@ttcc.com.tw,www.ttcc.com.tw
8016,矽創電子股份有限公司,矽創,半導體業,新竹縣竹北市台元一街5號11樓之1,毛穎文,1981/7/9,1992/12/25,新台幣                 10.0000元,"1,201,368,760","120,136,876",合併,每年,董事會,台新綜合證券(股)公司股務代理部,勤業眾信聯合會計師事務所,Sitronix,ir@sitronix.com.tw,http://www.sitronix.com.tw
8021,尖點科技股份有限公司,尖點,其他電子業,新北市樹林區佳園路三段203號,林序庭,1985/4/12,1997/1/21,新台幣                 10.0000元,"1,421,804,670","142,180,467",合併,每年,董事會,福邦證券股份有限公司,勤業眾信聯合會計師事務所,Topoint,IR@topoint.tw,http://www.topoint.tw/
8028,昇陽國際半導體股份有限公司,昇陽半導體,半導體業,新竹科學園區新竹市力行路6號,蔡幸川,1986/3/3,107/07/10,新台幣                 10.0000元,"1,726,280,330","172,628,033",合併,每年,董事會,福邦證券股份有限公司股務代理部,資誠聯合會計師事務所,PSI,fnhuang@psi.com.tw,www.psi.com.tw
8033,雷虎科技股份有限公司,雷虎,其他,台中巿工業區六路七號,陳冠如,1968/10/2,1996/6/21,新台幣                 10.0000元,"1,426,297,750","142,629,775",合併,每年,股東會,福邦證券股份有限公司,國富浩華聯合會計師事務所,TT,tt@thundertiger.com,www.thundertiger.com
8039,台虹科技股份有限公司,台虹,電子零組件業,高雄市前鎮區環區三路一號,孫達汶,1986/8/16,1998/12/17,新台幣                 10.0000元,"2,091,196,920","209,119,692",合併,每年,董事會,元大證券股份有限公司,安永聯合會計師事務所,TAIFLEX,Ken_pan@taiflex.com.tw,www.taiflex.com.tw
8046,南亞電路板股份有限公司,南電,電子零組件業,桃園市蘆竹區南崁路一段338號,吳嘉昭,1986/10/28,1995/4/7,新台幣                 10.0000元,"6,461,654,870","646,165,487",合併,每年,董事會,本公司股務組,安侯建業聯合會計師事務所,N.P.C,nanya@nanyapcb.com.tw,www.nanyapcb.com.tw
8070,長華電材股份有限公司,長華*,電子通路業,高雄市楠梓區東七街16號6樓,洪全成,1978/5/13,1996/12/31,新台幣                  1.0000元,"689,422,332","689,422,332",合併,每半會計年度,董事會,永豐金證券股份有限公司,勤業眾信聯合會計師事務所,CHANG WAH,richie.su@cwei.com.tw,www.cwei.com.tw
8072,陞泰科技股份有限公司,陞泰,電子通路業,台北市南港區三重路19-11號E棟10樓,陳世忠,1985/6/26,1994/8/19,新台幣                 10.0000元,"800,000,000","80,000,000",合併,每年,董事會,中國信託商業銀行,勤業眾信會計師事務所,AV TECH,lydia.lin@avtech.com.tw,www.avtechgroup.com.tw
8081,致新科技股份有限公司,致新,半導體業,新竹市科學園區工業東三路2號,吳錦川,1985/7/3,1997/12/30,新台幣                 10.0000元,"861,720,720","86,172,072",合併,每年,董事會,台新綜合證券股務代理部,資誠聯合會計師事務所,GMT,ir@gmt.com.tw,http://www.gmt.com.tw
8101,華冠通訊股份有限公司,華冠,通信網路業,台北市內湖區瑞光路258巷2號7樓,李森田,1988/8/24,1993/7/1,新台幣                 10.0000元,"728,310,780","72,831,078",合併,每年,股東會,福邦證券股務代理部,信永中和聯合會計師事務所,Arima Comm.,public@arimacomm.com.tw,www.arimacomm.com.tw
8103,瀚荃股份有限公司,瀚荃,電子零組件業,新北市淡水區中正東路一段3巷9號9樓,楊超群,1979/3/16,1998/9/29,新台幣                 10.0000元,"798,431,730","79,843,173",合併,每年,董事會,華南永昌綜合證券(股)公司,安侯建業聯合會計師事務所,CviLux,apple.lei@cvilux.com,www.cvilux-group.com
8104,錸寶科技股份有限公司,錸寶,光電業,新竹縣湖口鄉新竹工業區光復北路12號,葉垂景,1989/3/13,108/01/17,新台幣                 10.0000元,"746,516,750","74,651,675",合併,每年,董事會,台新證券股務代理部,安永聯合會計師事務所,RiTdisplay,invest@ritdisplay.com,http://www.ritdisplay.com
8105,凌巨科技股份有限公司,凌巨,光電業,苗栗縣頭份市蘆竹里4鄰工業路15號,田村隆幸,1986/12/15,1995/12/27,新台幣                 10.0000元,"4,415,448,510","441,544,851",合併,每年,董事會,元大證券股份有限公司股務代理部,安侯建業聯合會計師事務所,GiantPlus,ir@giantplus.com,www.giantplus.com
8110,華東科技股份有限公司,華東,半導體業,高雄市前鎮區北一路18號,焦佑衡,1984/4/6,1996/10/31,新台幣                 10.0000元,"5,177,398,760","517,739,876",合併,每年,股東會,華東科技股份有限公司股務辦事處,勤業眾信會計師事務所,WALTON,waltonir@walton.com.tw,www.walton.com.tw
8112,至上電子股份有限公司,至上,電子通路業,台北市內湖區港墘路189號7樓,葛均,1976/3/5,1996/12/31,新台幣                 10.0000元,"5,440,012,730","514,001,273",合併,每年,董事會,群益金鼎證券股份有限公司,安侯建業聯合會計師事務所,Supreme,wayne@supreme.com.tw,www.supreme.com.tw
8114,振樺電子股份有限公司,振樺電,電腦及週邊設備業,新北市土城區大同街23號,鄭傑文,1973/8/11,101/11/26,新台幣                 10.0000元,"1,067,489,190","75,595,772",合併,每年,股東會,元大證券股務代理部,安侯建業聯合會計師事務所,POSIFLEX,ir@posiflex.com.tw,www.posiflex.com.tw
8131,福懋科技股份有限公司,福懋科,半導體業,雲林縣斗六市榴中里河南街329號,李培瑛,1979/9/11,1996/11/29,新台幣                 10.0000元,"4,422,222,230","442,222,223",個別,每年,董事會,福懋科技股份有限公司股務科,安侯建業聯合會計師事務所,FATC,y0222@fatc.com.tw,https://www.fatc.com.tw/
8150,南茂科技股份有限公司,南茂,半導體業,新竹科學園區新竹縣研發一路一號,鄭世杰,1986/7/28,103/04/11,新台幣                 10.0000元,"7,272,401,260","727,240,126",合併,每年,股東會,凱基證券股份有限公司股務代理部,資誠聯合會計師事務所,ChipMOS,yachin_chiu@chipmos.com,www.chipmos.com
8162,微矽電子股份有限公司,微矽電子-創,半導體業,新竹縣竹東鎮沿河街395號,張秉堂,1976/8/11,113/03/07,新台幣                 10.0000元,"687,020,000","68,702,000",個別,每年,董事會,華南永昌綜合證券股份有限公司,資誠聯合會計師事務所,MSEC,msec_spokesman@msec.com.tw,www.msec.com.tw
8163,達方電子股份有限公司,達方,電腦及週邊設備業,桃園市龜山區山鶯路167-1號,蘇開建,1986/5/8,1996/11/28,新台幣                 10.0000元,"2,800,000,010","280,000,001",合併,每年,董事會,台新證券股務代理部,安侯建業聯合會計師事務所,DARFON,INVESTOR@DARFON.COM.TW,WWW.DARFON.COM.TW
8201,無敵科技股份有限公司,無敵,其他電子業,臺北市內湖區瑞光路258巷56號6樓之1,楊人捷,1978/2/17,1996/10/29,新台幣                 10.0000元,"623,662,750","62,366,275",合併,每年,董事會,台新證券股務代理部,安侯建業聯合會計師事務所,BESTA,lilycheng@besta.com.tw,http://www.besta.com.tw
8210,勤誠興業股份有限公司,勤誠,電腦及週邊設備業,新北市新莊區中原路558號18樓,陳美琪,1972/12/5,100/12/01,新台幣                 10.0000元,"1,205,869,500","120,586,950",合併,每年,股東會,元大證券股份有限公司,資誠聯合會計師事務所,CHENBRO,ir@chenbro.com,www.chenbro.com
8213,志超科技股份有限公司,志超,電子零組件業,桃園市平鎮區工業二路１２號,徐正民,1987/4/21,1998/12/25,新台幣                 10.0000元,"2,712,424,880","271,242,488",合併,每年,董事會,凱基證券(股)公司股務代理部,安侯建業聯合會計師事務所,tpt,ir@tpt-pcb.com.tw,www.tpt-pcb.com.tw
8215,明基材料股份有限公司,明基材,光電業,桃園市龜山區建國東路29號,陳建志,1987/7/16,1999/11/12,新台幣                 10.0000元,"3,206,745,140","320,674,514",合併,每年,董事會,台新證券股務代理部,安侯建業聯合會計師事務所,BMC,IR@benqmaterials.com,www.benqmaterials.com
8222,寶一科技股份有限公司,寶一,電機機械,台南市新營區新工路13巷1號,曾國浩,1963/10/5,104/01/27,新台幣                 10.0000元,"685,735,000","68,573,500",個別,每年,股東會,台新證券股務代理部,勤業眾信聯合會計師事務所,Aero Win,finance-1@aerowin.com,www.aerowin.com
8249,菱光科技股份有限公司,菱光,電子零組件業,台北市內湖區南京東路六段501號9樓,黃育仁,1987/6/15,1994/5/17,新台幣                 10.0000元,"1,490,550,000","149,055,000",合併,每年,董事會,元大證券(股)公司股務代理部,資誠聯合會計師事務所,CSI,spokesperson@csi-sensor.com.tw,www.csi-sensor.com.tw
8261,富鼎先進電子股份有限公司,富鼎,半導體業,新竹縣竹北市台元一街5號12樓之1及12樓之2,陳泰銘,1987/7/17,1998/12/11,新台幣                 10.0000元,"1,178,904,930","117,890,493",合併,每年,股東會,元大證券股份有限公司,勤業眾信聯合會計師事務所,APEC,investinfo@a-power.com.tw,www.a-power.com.tw
8271,宇瞻科技股份有限公司,宇瞻,半導體業,新北市土城區大安里忠承路32號1樓,陳益世,1986/4/16,1999/12/29,新台幣                 10.0000元,"1,287,292,660","128,729,266",合併,每年,董事會,凱基證券(股)公司股務代理部,安侯建業聯合會計師事務所,Apacer,public@apacer.com,www.apacer.com
8341,日友環保科技股份有限公司,日友,綠能環保,雲林縣元長鄉元東路1之20號,張芳正,1983/11/29,104/03/23,新台幣                 10.0000元,"1,300,000,000","130,000,000",合併,每年,董事會,第一金證券股份有限公司,資誠聯合會計師事務所,SF,sf@mail.sunnyfriend.com.tw,http://www.sunnyfriend.com.tw/
8367,建新國際股份有限公司,建新國際,航運業,台中市梧棲區臨港路3段68號,陳彥銘,1978/4/25,107/09/12,新台幣                 10.0000元,"877,339,180","87,733,918",合併,每年,股東會,凱基證券股份有限公司,勤業眾信聯合會計師事務所,CS,cs-spokesman@chienshing.com.tw,www.chienshing.com.tw
8374,羅昇企業股份有限公司,羅昇,電機機械,新北市新莊區中原路558號12樓,曾文興,1973/3/31,1997/12/25,新台幣                 10.0000元,"1,122,504,870","112,250,487",合併,每年,董事會,台新綜合證券(股)公司股務代理部,安侯建業聯合會計師事務所,ACE PILLAR,denise_chen@acepillar.com.tw,www.acepillar.com.tw
8404,百和興業股份有限公司(開曼),百和興業-KY,其他,"P.O.BOX 32052,Grand Cayman KYI-1208,Cayman Islands.",鄭國火因,1995/11/6,100/05/18,新台幣                 10.0000元,"3,999,370,320","399,937,032",合併,每年,董事會,中國信託商業銀行代理部,勤業眾信聯合會計師事務所,PAIHO  SHIH,f182@paiho.com,http://www.kypaiho.com/
8411,福貞控股股份有限公司,福貞-KY,其他,"P. O. Box 31119 Grand Pavilion, Hibiscus Way, 802 West Bay R",李榮福,1998/8/26,100/11/01,新台幣                 10.0000元,"2,184,043,190","218,404,319",合併,每季,董事會,永豐金證券股份有限公司,資誠聯合會計師事務所,KINGCAN,spokesman@kchld.com,www.kingcanholdings.com
8422,可寧衛股份有限公司,可寧衛,綠能環保,高雄市岡山區中山南路308號1樓,楊慶祥,1988/5/4,100/10/05,新台幣                 10.0000元,"1,091,874,720","109,187,472",合併,每年,董事會,台新綜合證券(股)公司股務代理部,勤業眾信聯合會計師事務所,Cleanaway,8422@cleanaway.tw,http://www.cleanaway.tw
8429,金麗集團控股有限公司,金麗-KY,貿易百貨,高雄市三民區博愛一路189號11樓(台灣辦事處),庄春龍,1999/12/15,101/12/20,新台幣                 10.0000元,"1,857,471,510","185,747,151",合併,每年,股東會,永豐金證券股務代理部,信永中和聯合會計師事務所,Jinli,poonchitlun@yahoo.com.hk,www.jinligroup.com.tw
8438,昶昕實業股份有限公司,昶昕,綠能環保,33759 桃園市大園區大工路19號,陳國金,1978/10/23,111/03/11,新台幣                 10.0000元,"699,430,000","69,943,000",合併,每年,股東會,中國信託商業銀行-代理部,勤業眾信聯合會計師事務所,AMIA,more.huang@persee.com.tw,https://www.persee.com.tw
