公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
6781,"AES Holding Co., Ltd.",AES-KY,電子零組件業,KY 開曼群島,新竹縣湖口鄉湖口村八德路二段656號5樓,87546197,宋福祥,宋維哲,陳柏達,財務長,陳淑娟,(03)5695916,109/01/09,110/03/22,新台幣                 10.0000元,"854,187,800","85,418,780",0,0,合併,每年,股東會,台新證券股務代理部,(02)25048125,臺北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,方蘇立,池瑞全,AES-KY,"5F,No.656, Sec.2,Bade Rd.,Hukou TownShip,Hsinchu County 303104,Taiwn(ROC)",(03)5696115,Aes-ir@advancedenergysolution.com.tw,http://www.advancedenergysolution.com.tw/,陳柏達,處長,035695916,Aes-ir@advancedenergysolution.com.tw,http://www.advancedenergysolution.com.tw/contacts.html
6782,視陽光學股份有限公司,視陽,生技醫療業,－,桃園市龜山區興業街1號,16693062,李重儀,李重儀,吳滄松,副總經理,鄭佩青,03-3596868,87/11/09,111/11/28,新台幣                 10.0000元,"630,000,000","63,000,000",0,0,合併,每半會計年度,董事會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,高靚玟,陳玫燕,VISCO,"No.1, Xingye St. Guishan Dist.Taoyuan City 33341, Taiwan (R.O.C.)",03-3490202,ir@viscovision.com.tw,www.viscovision.com.tw,鄭佩青,代理發言人,03-3596868,ir@viscovision.com.tw,www.viscovision.com.tw/tw/csr_employee.html
6789,采鈺科技股份有限公司,采鈺,半導體業,－,新竹科學園區新竹市篤行一路12號,80601119,關欣,關欣,陳恒真,副總經理,葉莉鈴,03-6668788,92/12/01,111/06/30,新台幣                 10.0000元,"3,167,241,190","316,724,119",0,0,個別,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,林尚志,鍾鳴遠,VisEra,"No. 12, Duxing 1st Rd., East Dist., Hsinchu Science Park,Hsinchu City 300, Taiwan (R.O.C.)",03-6662858,invest@viseratech.com,http://www.viseratech.com,陳恒真,副總經理,03-6668788,invest@viseratech.com,http://www.viseratech.com
6790,永豐餘消費品實業股份有限公司,永豐實,造紙工業,－,臺北市中正區重慶南路2段51號16樓,22327037,何奕達,李宗純,陳佩雯,財務長,顏靜雯,02-21921022,75/10/29,110/09/29,新台幣                 10.0000元,"2,671,290,210","267,129,021",0,0,合併,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,葉淑娟,許秀明,YFYCPG,"16F,51,Sec.2,Chung Ching South RoadTaipei,Taiwan,R.O.C.",02-23224981,ir.cpg@yfycpg.com,https://www.yfycpg.com/,原靖婷,副理,02-21921022#623,ir.cpg@yfycpg.com,https://www.yfycpg.com/?page_id=236
6792,詠業科技股份有限公司,詠業,通信網路業,－,新竹縣關西鎮大同里水坑41號,22864367,蘇開建,張鳴助,李瑞榮,策略長,鄭世偉,03-4072728,77/04/08,110/12/08,新台幣                 10.0000元,"478,753,250","47,875,325",0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市中山區建國北路一段96號B1,安侯建業聯合會計師事務所,許詩淳,唐慈杰,Unictron,"No.41 Shuei-Keng, Guan-SiHsin-Chu 30648 Taiwan (R.O.C)",03-4072738,investor@unictron.com,https://www.unictron.com/,鄭世偉,財務處長,03-4072728,investor@unictron.com,無
6796,晉弘科技股份有限公司,晉弘,生技醫療業,－,新竹科學園區新竹市東區工業東四路24-2號3樓,28113005,鄭竹明,鄭竹明,鄭竹明,總經理,柯惠友,03-5798860,99/08/05,111/06/01,新台幣                 10.0000元,"345,841,550","34,584,155",0,0,合併,每年,股東會,凱基證券股務代理部,02-23892999,10044台北市中正區重慶南路一段2號5樓,資誠聯合會計師事務所,江采燕,劉倩瑜,MiiS,"3F, No.24-2, Industry E. Rd. IV, Hsinchu Science Park,Hsinchu, Taiwan 30077, R.O.C.",03-5798011,ir@miis.com.tw,http://www.miis.com.tw,柯惠友,副總,03-5798860,ir@miis.com.tw,http://www.miis.com.tw
6799,來頡科技股份有限公司,來頡,半導體業,－,臺北市內湖區瑞光路358巷38弄36號9樓,53089904,愛普科技股份有限公司,孟慶達,孟慶達,總經理,李紹宇,02-2656-0961,99/09/07,111/05/12,新台幣                 10.0000元,"424,881,330","42,488,133",0,0,合併,每季,董事會,元大證券股份有限公司,02-2586-3117,10366台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,簡明彥,邱政俊,M3TEK,"9F., No. 36, Aly. 38, Ln. 358, Ruiguang Rd., Neihu Dist.,Taipei City, Taiwan (R.O.C.)",02-2656-0963,ir@m3tekic.com,www.m3tekic.com,李紹宇,投資人關係經理,02-2656-0961,ir@m3tekic.com,www.m3tekic.com
6805,富世達股份有限公司,富世達,電子零組件業,－,新北市新莊區五權二路24號8樓之4,12871564,黃祖模,沈旻勳,邱稚育,財會經理,"白經緯,陳奕妤",02-22996388,90/06/11,112/11/09,新台幣                 10.0000元,"685,538,960","68,553,896",0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號B1,安永聯合會計師事務所,陳政初,黃子評,Fositek,"8F.-4,No.24,Wuquan 2nd Rd.,Xinzhuang Dist., New Taipei City ,Taiwan",02-22995580,ir@fositek.com,www.fositek.com,邱稚育,財會經理,02-22996388,ir@fositek.com,www.fositek.com
6806,森崴能源股份有限公司,森崴能源,綠能環保,－,新北市土城區中央路四段49號,28653781,郭台強,胡惠森,李心美,財務處處長,陳雲上,(02)2269-9888,96/04/27,110/11/15,新台幣                 10.0000元,"2,161,500,000","216,150,000",0,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,周筱姿,梁益彰,SHINFOX ENERGY,"No.49, Sec.4,Zhongyang Rd., Tucheng Dist.,New Taipei City, Taiwan",02-22699815,-,http://www.shinfox.com.tw,李心美,財務處處長,(02)2269-9888,angelalee@shinfox.com.tw,-
6807,峰源集團股份有限公司,峰源-KY,居家生活,KY 開曼群島,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",91616069,蔡文達,蔡文達,朱明偉,財務長,王龍一,02-2773-8877,108/07/12,111/04/25,新台幣                 10.0000元,"540,000,000","54,000,000",0,0,合併,每年,董事會,永豐金證券股份有限公司,02-2381-6288,台北市博愛路17號3樓,資誠聯合會計師事務所,廖福銘,林一帆,FY-KY,"Oleander Way, 802 West Bay Road, P.O. Box 32052,Grand Cayman KY1-1208, Cayman Islands",02-2773-8801,ir01@fy-grp.com,www.fy-grp.com,朱明偉,財務長,02-2773-8877,ir01@fy-grp.com,www.fy-grp.com
6830,汎銓科技股份有限公司,汎銓,其他電子業,－,新竹市埔頂路27號1樓,27853425,柳紀綸,柳紀綸,詹惠雯,會計處長,戴玉雯,03-666-3298,94/07/27,111/08/31,新台幣                 10.0000元,"467,811,750","46,781,175",0,0,合併,每年,股東會,台新證券股務代理部,02-2504-8125,台北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,陳重成,劉力維,MSS,"1F., No. 27, Puding Rd., East Dist.Hsinchu City, Taiwan (R.O.C.)",03-666-3190,ir@msscorps.com,www.msscorps.com,詹惠雯,會計處長,(03)666-3298,ir@msscorps.com,www.msscorps.com
6834,天二科技股份有限公司,天二科技,電子零組件業,－,高雄市前鎮區南四路3號,83360971,廖震益,詹清輝,黃弘傑,財務長,林婉玲,07-8116611,59/02/16,111/09/01,新台幣                 10.0000元,"884,710,820","88,471,082",0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路一段96號B1,勤業眾信聯合會計師事務所,吳秋燕,許凱甯,EVEROHMS,"NO.3,South 4th Road,K.E.P.Z.Kaohsiung City 80681 Taiwan(R.O.C.)",07-8115533,service-1@everohms.com,http://www.everohms.com,黃弘傑,財務長,07-8116611#701,jay.huang@everohms.com,http://www.everohms.com
6835,圓裕企業股份有限公司,圓裕,電子零組件業,－,新北市新店區民權路130巷4號4樓,34417836,張志中,杜淑敏,郭明豐,副總經理,曹馨文,(02)22184523,69/06/23,111/11/10,新台幣                 10.0000元,"661,722,970","66,172,297",0,0,合併,每年,董事會,台新綜合證券股務代理部,(02)25048125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,楊樹芝,林恒昇,CMI,"4F., No. 4, Ln. 130,Minquan Rd.,Xindian Dist.,New Taipei City 231 , Taiwan (R.O.C.)",(02)22182221,http://www.cmi.com.tw,http://www.cmi.com.tw,曹馨文,財務長,(02)22184523,info@cmi.com.tw,http://www.cmi.com.tw
6854,PlayNitride Inc.,錼創科技-KY創,半導體業,KY 開曼群島,苗栗縣竹南鎮科中路13號8樓,91663750,李允立,李允立,陳銘章,營運長,陳培欣,(037)586610,103/02/25,111/08/18,新台幣                 10.0000元,"1,071,786,220","107,178,622",0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,(02)2586-5859,103台北市大同區承德路三段210號地下一樓,安侯建業聯合會計師事務所,鄭安志,黃海寧,PlayNitride,"8F No.13, Kezhong Rd., Zhunan Township,Miaoli County 350401, Taiwan",(037)584989,spokesperson@playnitride.com,https://www.playnitride.com/,陳忠義,策略長,(037)586610,ir@playnitride.com,https://www.playnitride.com/investrelation/
6861,睿生光電股份有限公司,睿生光電,生技醫療業,－,南部科學園區臺南市新市區環西路二段2號B室,69764396,楊柱祥,李志聖,李志聖,總經理,駱建郎,(06)700-7238,108/04/02,112/03/27,新台幣                 10.0000元,"402,670,000","40,267,000",0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,(02)2586-5859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,翁雅玲,邵志明,INCX,"Room B, No.2, Sec. 2, Huansi Rd., Xinshi Dist., Southern Taiwan Science ParkTainan City, Taiwan",(06)700-7238,IR@innocare-x.com,http://www.innocare-x.com,黃仲緯,副處長,(06)700-7238,IR@innocare-x.com,http://www.innocare-x.com
6863,Arizon RFID Technology,永道-KY,通信網路業,KY 開曼群島,"P.O. Box 32052, Grand Cayman KY1-1208, Cayman Islands.",91908050,何奕達,林秉毅,林冠宇,財務長,林秉毅,02-23224824,110/10/21,112/03/21,新台幣                 10.0000元,"743,180,000","74,318,000",0,0,合併,每年,股東會,永豐金證券公司股務代理部,02-23816288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,林淑婉,邵志明,Arizon RFID,"17F., No. 51, Sec. 2, Chongqing S. Rd. Zhongzheng Dist.,Taipei City 100, Taiwan (R.O.C.)",02-23222451,investor@arizonrfid.com,www.arizontw.com/webls-zh-tw,林冠宇,財務長,02-23916863,investor@arizonrfid.com,無
6869,雲豹能源科技股份有限公司,雲豹能源-創,綠能環保,－,台北市內湖區基湖路1號4樓之1,42852207,廖福生,趙書閔,張建偉,發言人,王文璇,(02)2657-0355,105/02/15,112/03/14,新台幣                 10.0000元,"1,162,090,780","116,209,078",0,0,合併,每年,股東會,富邦綜合證券股份有限公司,02-2361-1300,台北市中正區許昌街17號11樓,資誠聯合會計師事務所,林雅慧,林永智,J&V Energy,"4F.-1, No. 1, Jihu Rd. Neihu Dist.Taipei City , Taiwan",(02)2657-0356,IR@jv-holding.com,http://www.jv-holding.com/,王文璇,經理,(02)2657-0355,IR@jv-holding.com,-
6873,泓德能源科技股份有限公司,泓德能源-創,綠能環保,－,臺北市士林區德行西路35號5樓,45877096,謝源一,周仕昌,周仕昌,總經理,徐子敬,(02)28328057,105/05/16,112/03/06,新台幣                 10.0000元,"1,000,000,000","100,000,000",0,0,合併,每年,董事會,永豐金證券股份有限公司,(02)23816288,台北市中正區博愛路17號3樓,安侯建業聯合會計師事務所,吳俊源,黃海寧,HDRE,"5F, No. 35, Dexing W. Rd., Shilin Dist.,Taipei City, Taiwan",(02)28328059,ir@hdrenewables.com,https://www.hdrenewables.com/,徐子敬,經營分析部經理,(02)28328057#554,zac.hsu@hdrenewables.com,-
6901,鑽石生技投資股份有限公司,鑽石投資,其他,－,台北市中正區忠孝西路一段66號35樓,53663724,路孔明,吳友梅,吳友梅,總經理,吳元婷,02-27031338,102/01/09,112/09/19,新台幣                 10.0000元,"8,503,500,000","850,350,000",0,0,個別,每年,股東會,兆豐證券股份有限公司股務代理部,02-33930898,台北市中正區忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,鄭欽宗,邱盟捷,DIAMOND BIOFUND,"35F, No. 66, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist.Taipei City 100507, Taiwan (R.O.C.)",02-27031506,IR@diamondbiofund.com,http://www.diamondbiofund.com,吳元婷,財務主管,02-27031068,IR@diamondbiofund.com,http://www.diamondbiofund.com
6902,走著瞧股份有限公司,走著瞧-創,數位雲端,－,臺北市大安區敦化南路2段319號6樓,53755364,鄭勝丰,郭建甫,郭建甫,執行長,黃鈺文,02-2365-8099,101/04/12,112/07/13,新台幣                 10.0000元,"319,939,360","31,993,936",0,0,合併,每年,董事會,元大證券股份有限公司股務代理部,02-2586-5859,臺北市大同區承德路三段210號B1,資誠聯合會計師事務所,吳尚燉,郭柏如,Gogolook,"6 F., No. 319, Sec. 2, Dunhua S. Rd., Da’an Dist.Taipei City 106033, Taiwan (R.O.C.)",02-2368-2999,ir@gogolook.com,www.gogolook.com,黃鈺文,財務副總,02-2365-8099,ir@gogolook.com,https://gogolook.com/zh-hant/esg
6906,現觀科技股份有限公司,現觀科,數位雲端,－,台北市中山區中山北路二段42號2樓,85017777,邱大剛,邱大剛,張宇寬,副總經理,許富強,(02)8369-1018,108/09/12,113/01/15,新台幣                 10.0000元,"335,374,000","33,537,400",0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,(02)2586-3117,台北市大同區承德路三段210號B1,安侯建業聯合會計師事務所,黃泳華,余聖河,Groundhog,"2nd Floor, No. 42, Section 2, Zhongshan North Road, Zhongshan DistrictTaipei City, Taiwan",(02)2361-7627,ir@ghtinc.com,www.ghtinc.com,許富強,財務長,(02)8369-1018,ir@ghtinc.com,www.ghtinc.com
6914,阜爾運通股份有限公司,阜爾運通,其他,－,新北市中和區中山路2段327巷10號4樓,12681939,楊文杰,潘壕新,潘壕新,總經理,林昆賢,02-2248-8958,90/01/19,113/05/03,新台幣                 10.0000元,"662,260,000","66,226,000",0,0,合併,每年,董事會,元大證券股份有限公司股務代理部,02-2586-5859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,趙永祥,陳彥君,PSS,"4F., No. 10, Ln. 327, Sec. 2, Zhongshan Rd., Zhonghe Dist.New Taipei City  , Taiwan",02-2248-8938,IR@pss-group.com,www.pss-group.com,林昆賢,財務副總,02-2248-8958,IR@pss-group.com,www.pss-group.com
6916,華凌光電股份有限公司,華凌,光電業,－,台中市大雅區秀山里科雅路43號2樓,16527682,廖育斌,廖育斌,黃信福,財務協理,林俊杰,04-25689987,87/06/16,112/12/05,新台幣                 10.0000元,"675,000,000","67,500,000",0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,(02)2586-5859,台北市大同區承德路三段210號地下一樓,勤業眾信聯合會計師事務所,蔣淑菁,蘇定堅,WINSTAR,"2F., No. 43, Keya Rd., Daya Dist.Taichung City, 428, Taiwan (R.O.C.)",04-25687763,finance@winstar.com.tw,https://www.winstar.com.tw,黃信福,財務協理,04-25689987,finance@winstar.com.tw,https://www.winstar.com.tw/zh-tw/stakeholder-zone
6933,艾瑪斯科技控股股份有限公司,AMAX-KY,電腦及週邊設備業,KY 開曼群島,"Suite102,Cannon Place,North Sound Rd.,George Town,Cayman",92778956,倪小菁,倪小菁,倪小菁,董事長兼總經理,衛婉倩,(02)77519856,111/01/04,112/11/08,新台幣                 10.0000元,"416,660,040","41,666,004",0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,張志安,郭加龍,AMAX,"14F., No. 137, Sec. 2, Nanjing E. Rd., Zhongshan DistTaipei ,Taiwan (R.O.C.)",(02)77519856,Investors@amax.com,https://www.amax.tw/,林志韋,財務總監,(02)77519856,Investors@amax.com,https://www.amax.tw/stakeholder.php?act=view&id=1
6937,天虹科技股份有限公司,天虹,半導體業,－,新竹縣竹北市嘉政一街1號6樓,80211920,黃見駱,黃見駱,黃見駱,董事長,易錦良,03-6673055,91/07/17,112/12/12,新台幣                 10.0000元,"674,772,630","67,477,263",0,0,合併,每年,董事會,元大證券股份有限公司股務代理部,02-25865859,台北市承德路三段210號地下一樓,資誠聯合會計師事務所,鄭雅慧,白淑蒨,Skytech,"6F., No.1, Jiazheng 1st St., Zhubei City, Hsinchu County 302, TaiwanHsinchu,Taiwan",03-6673056,ir@Skytech.com.tw,http://www.skytech.com.tw,黃見駱,董事長,036673055,ir@Skytech.com.tw,http://www.skytech.com.tw
6949,沛爾生技醫藥股份有限公司,沛爾生醫-創,生技醫療業,－,臺北市內湖區新湖二路87號4樓,59229683,林成龍,林成龍,宋明潭,法務處長,劉家琪,(02)8791-1789,106/03/30,113/03/08,新台幣                 10.0000元,"571,175,500","57,117,550",0,0,合併,每年,股東會,凱基證券股份有限公司股務代理部,(02)2389-2999,臺北市重慶南路一段2號5樓,資誠聯合會計師事務所,廖阿甚,鄧聖偉,PELL BMT,"4F.,No.87,Xinhu 2nd Rd.,Neihu Dist.,Taipei City ,Taiwan",(02)8791-1795,pell-service@pellbmt.com,https://www.pellbmt.com,李純瑤,會計主管,02-87911789,pell-service@pellbmt.com,https://www.pellbmt.com
8011,台通光電股份有限公司,台通,通信網路業,－,新北市新莊區福慧路219號9樓,12362365,李慶煌,李宜娟,陸秀芳,財務部副總經理,李宜娟,(02)2299-1066,70/12/21,100/09/19,新台幣                 10.0000元,"1,709,218,910","170,921,891",0,0,合併,每年,股東會,富邦綜合證券(股)公 司,(02)2361-1300,台北市100中正區許昌街17號11樓,勤業眾信聯合會計師事務所,謝東儒,李冠豪,TTCC,"9th Floor, No. 219, Fuhui RdXinzhuang District, New Taipei City ,ROC",(02)2299-3958,fnc@ttcc.com.tw,www.ttcc.com.tw,陸秀芳,財務部副總經理,(02)2299-1066,fnc@ttcc.com.tw,http://www.ttcc.com.tw/big5/investor_show.php?ms=2&ss=29&is=57
8016,矽創電子股份有限公司,矽創,半導體業,－,新竹縣竹北市台元一街5號11樓之1,86735240,毛穎文,劉孟煌,黃英記,處長,孫偉業,03-5526500,81/07/09,92/12/25,新台幣                 10.0000元,"1,201,368,760","120,136,876",0,0,合併,每年,董事會,台新綜合證券(股)公司股務代理部,02-25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,林政治,蔡美貞,Sitronix,"11F-1, No.5, Taiyuan 1st St.,Zhubei City, Hsinchu County 302, Taiwan",03-5526501,ir@sitronix.com.tw,http://www.sitronix.com.tw,黃英記,處長,02-26591276#2255,ir@sitronix.com.tw,http://www.sitronix.com.tw
